supabase_id,EMAIL,SMS,TEL,PRENOM,NOM,COMPANY,ADDRESS,WEBSITE_URL,FACEBOOK_URL,INSTAGRAM_URL,AVERAGE_RATE,NUMBER_OF_RATE,CITY_ID,JOB_TITLE,CATEGORIE,PROPRIETAIRE,CANAL_PRINCIPAL,COMMENTAIRE
25814,contact@cabinetcans.fr,,+33562890089,,CABINET CANS,CABINET CANS,"35 Bis Rte de Bessières, 31240 L'Union",https://www.cabinetcans.fr/,,,,,11957,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25818,cabinet@cabinet-ase.fr,,+33561528897,,Cabinet Audit Stratégie Expertise,Cabinet Audit Stratégie Expertise,"31 Rue de Metz, 31000 Toulouse",http://www.cabinet-ase.fr/,https://www.facebook.com/people/Cabinet-Audit-Strat%C3%A9gie-Expertise/61563317057364/,https://www.instagram.com/cabinet_ase/,4.0,4,11807,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25819,contact@salvanexpertise.fr,,+33531543102,,SALVAN EXPERTISE,SALVAN EXPERTISE,"53 Rte de Lavaur Le Calys, 31240 L'Union",http://salvanexpertise.com/,https://www.facebook.com/WixFrancais,https://www.instagram.com/wix,4.3,6,11957,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25820,contact@actifsud.com,,+33562892400,,JACQUIN Vincent / ACTIFSUD,JACQUIN Vincent / ACTIFSUD,"35 Bis Rte de Bessières, 31240 L'Union",http://actifsud.com/,https://www.facebook.com/cabinetfidsud,https://www.instagram.com/fidsud/,4.0,1,11957,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25821,contact@nextpertise.fr,,+33988288410,,NEXTPERTISE COMPTABLE & CONSEILS,NEXTPERTISE COMPTABLE & CONSEILS,"93 Bd Déodat de Sévérac, 31300 Toulouse",http://www.nextpertise.fr/,,,5.0,4,11959,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25826,contact@2c-serrurerie.fr,+33641261160,,,2C Serrurerie,2C Serrurerie,"12 Rue Du Duc Ferri, 54000 Nancy",https://2c-serrurerie.fr/?utm_source=gmb,,,5.0,450,21812,Service de serrurerie d'urgence,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25828,michelserrurerie@orange.fr,,+33383358182,,Michel Serrurerie - Point Fort Fichet,Michel Serrurerie - Point Fort Fichet,"1 Rue Léopold Lallement, 54000 Nancy",http://www.michelserrurerie.fr/,,,4.8,153,20822,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25829,ilan@reviewsmaker.com,+33685016086,,,Assistance Serrurerie DJ Michel,Assistance Serrurerie DJ Michel,,https://www.serrurerie-assistance-nancy.fr/,https://www.facebook.com/serrurerie.assistance.nancy/,,4.9,151,20822,Service de serrurerie d'urgence,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25830,antony.serrurerie@outlook.fr,+33642245273,,,Antony Serrurerie,Antony Serrurerie,,https://depannage-serrurerie-nancy.fr/,,,5.0,92,20822,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25835,incomm.wordpress@gmail.com,,+33383216740,,THS Services,THS Services,"centre commercial Auchan, Av. Eugène Pottier, 54510 Tomblaine",http://ths-services.fr/,https://www.facebook.com/agence.incomm/,https://www.instagram.com/incomm_agence/,3.8,12,20314,Cordonnier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25836,alexis.pitack@gmail.com,+33659509701,,,Serrurerie Maurice,Serrurerie Maurice,"22 Rue de l'Étang, 54410 Laneuveville-devant-Nancy",http://www.serrureriemaurice.com/,,,4.5,13,20416,Atelier de métallerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25837,nom@courrier.com,,+33383371804,,Les Métalliers Lorrains,Les Métalliers Lorrains,"13 Rue Alfred Krug, 54000 Nancy",http://lesmetalliers-lorrains.com/,,,5.0,7,20793,Atelier de métallerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25838,contact.site@rc-expertise.fr,,+33562171090,,Rc Expertise,Rc Expertise,"40 Pl. des Carmes, 31000 Toulouse",https://www.rc-expertise.fr/,,https://www.instagram.com/le.chouette/?locale=zh-hans&amp;hl=af,4.5,15,11807,Comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25841,simon.jerome54280@gmail.com,+33620112042,,,JS Serrurerie Metallerie,JS Serrurerie Metallerie,"Parc d'Activités la Fayette, 54320 Maxéville",https://www.js-serrureriemetallerie.com/,https://www.facebook.com/profile.php?id=100068104286763,,5.0,2,20793,Atelier de métallerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25842,serrurerie.vincent@wanadoo.fr,,+33383246803,,Serrurerie Vincent Serrurier Confiance Bricard,Serrurerie Vincent Serrurier Confiance Bricard,"267 Rue Rene Fonck, 54460 Liverdun",http://www.serrurerie-vincent.fr/?utm_source=gmb,,,5.0,521,20822,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25843,accueil@onca.fr,,+33562161583,,Onca,Onca,"23 Rue Saint-Honest, 31000 Toulouse",http://www.onca.fr/,https://www.facebook.com/pages/ONCA/427743373912148,,4.0,4,11807,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25847,nancy@trenois.com,,+33383189400,,Trenois Decamps Nancy,Trenois Decamps Nancy,"25 Rue Marcel Brot, 54000 Nancy",https://www.trenois.com/nos-agences/Nancy-NCY?utm_campaign=agence_Nancy&utm_medium=organic&utm_source=GMB,https://www.facebook.com/trenoisdecamps/?locale=fr_FR,https://www.instagram.com/groupe_trenois/,4.5,46,20793,Quincaillerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25850,contact@chaussepieds.fr,,+33383156223,,Cordonnerie Chausse Pieds,Cordonnerie Chausse Pieds,"60 bis Av. du XX Corps, 54000 Nancy",http://chaussepieds.fr/,https://www.facebook.com/chaussepieds.nancy/,https://www.instagram.com/chausse.pieds/,4.9,121,20793,Cordonnier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25852,contact@synthesium.fr,,+33562212121,,SYNTHESIUM,SYNTHESIUM,"51 Bd Lazare Carnot, 31000 Toulouse",http://synthesium.fr/home.html,,,3.0,3,11807,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25855,contact@izybadge.fr,,,,IZY BADGE,IZY BADGE,,https://izybadge.fr/,,,4.9,34,20822,Service de reproduction de clés,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25856,contact@technosoud.fr,,+33383207884,,Techno Soud,Techno Soud,"18 Bd Victor Hugo, 54510 Tomblaine",https://www.techno-soud.net/,,,4.2,5,20314,Chaudronnerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25870,contact@metolic.fr,,+33243709009,,METOLIC,METOLIC,"ZA de la Monnairie 4 impasse de la Roberderie, 53200",http://metolic.fr/,,,5.0,2,20031,Fabricant,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25876,artisanservices54@gmail.com,,+33383578477,,"Artisan Services | Cordonnerie, Gravure, Tampons encreurs","Artisan Services | Cordonnerie, Gravure, Tampons encreurs","2 Rue Bernard Palissy Galerie Marchande E. Leclerc, 54500 Vandœuvre-lès-Nancy",https://artisanservices54.fr/,,,4.4,79,20822,Cordonnier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25880,info@derrey.fr,,+33383512222,,GEDIMAT DERREY - Laneuveville devant Nancy,GEDIMAT DERREY - Laneuveville devant Nancy,"2 Rue Lucien Galtier, 54410 Laneuveville-devant-Nancy",http://www.derrey.fr/?utm_source=gmb,https://www.facebook.com/GedimatDerrey,,4.4,306,20410,Fournisseur de matériaux de construction,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25887,contact@frp-ludres.com,,+33383267665,,FRP,FRP,"260 Rue Pierre et Marie Curie, 54710 Ludres",http://www.frp-fermeture.com/,https://www.facebook.com/p/FRP-fermeturer%C3%A9novationperformance-100063608544353/?locale=fr_FR,https://www.instagram.com/frp_fermeture_renovation/?hl=fr,4.6,25,20802,Atelier de menuiserie,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25891,contact@brayer-albert.fr,,+33383551472,,Brayer Albert,Brayer Albert,"5 All. des Prunus, 54180 Houdemont",http://www.brayer-albert.fr/,,,4.6,11,20699,Atelier de métallerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25892,contact@ads-serrurerie54.fr,+33666006406,,,ADS Serrurerie 54,ADS Serrurerie 54,"6 Rue de la Forêt, 54610 Clémery",http://www.ads-serrurerie54.fr/,http://www.facebook.com/urgence.serrures.54.ads,,3.5,8,20554,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25894,quelenjm@gmail.com,+33602113846,,,Le Serrurier,Le Serrurier,,https://le-serrurier54.netlify.app/,,,5.0,33,20817,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25896,m.ferrari@cabinet-hauser.fr,,+33562576262,,Cabinet Hauser-Consariand,Cabinet Hauser-Consariand,"7 Rte de Pin Balma, 31130 Balma",http://cabinet-hauser.fr/,,,5.0,1,11930,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25898,contact@amplitude-expertise.com,,+33532591820,,AMPLITUDE EXPERTISE,AMPLITUDE EXPERTISE,"29 Av. de Lasbordes, 31130 Balma",http://www.amplitude-expertise.com/,,,5.0,2,11930,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25899,contact@auditeuroconseil.com,,+33562573333,,Audit Euro Conseil,Audit Euro Conseil,"76 Rue Saint-Jean, 31130 Balma",http://www.auditeuroconseil.com/,,,3.3,7,11930,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25901,info@jimdo.fr,,+33562802475,,FG expertise,FG expertise,"76 Rue Saint-Jean, 31130 Balma",http://www.fgexpertise.fr/,,,5.0,3,11957,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25905,contact@amflorraine.fr,+33699679457,,,AMF Lorraine - Artisans métallerie & serrurerie,AMF Lorraine - Artisans métallerie & serrurerie,"40 Rue de Metz, 54670 Custines",https://amflorraine.fr/,https://www.facebook.com/profile.php?id=100085974236884,,5.0,3,20739,Atelier de métallerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25907,cgme@cgmesud.fr,,,,CGME,CGME,"1 Rue des Frères Peugeot, 31130 Balma",https://www.cgmesud.fr/,https://www.facebook.com/CGMECONSEILS,https://www.instagram.com/cgme_sud/,5.0,2,11930,Comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25909,contact@solutec-conseils.fr,,+33582741003,,SOLUTEC CONSEILS,SOLUTEC CONSEILS,"12 Rue Louis Renault, 31130 Balma",http://www.solutec-conseils.fr/,,https://www.instagram.com/solutecpetanqtour/,5.0,4,11957,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25916,contact@cabinet-forderer.fr,,+33532740980,,CGF Accompagnement et Conseil,CGF Accompagnement et Conseil,"18 Av. Charles de Gaulle porte 44, 31130 Balma",https://www.cabinet-forderer.fr/,https://www.facebook.com/cabinet.forderer/,https://www.instagram.com/cabinetforderer/,,,11930,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25918,contact@cecc-expertises.frFormulaire,,+33534523252,,cecc expertises,cecc expertises,"8 Rte de Mons, 31130 Balma",https://www.cecc-expertises.fr/,,,,,11930,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25919,someone@example.com,,+33534259100,,Grant Thornton,Grant Thornton,"Immeuble Hills Plaza, 8 Rue de Vidailhan, 31130 Balma",https://www.grantthornton.fr/fr/,,https://www.instagram.com/grantthorntonfr/,,,11930,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25920,mylene.billet@ormic-recrutement.com,+33620786348,,,ORMIC,ORMIC,,http://www.ormic.fr/,https://www.facebook.com/ormic.recrutement,https://www.instagram.com/ormicc,4.5,30,11930,Cabinet de recrutement,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25923,contact@acanth.fr,,+33562791463,,ACANTHES EXPERTISES,ACANTHES EXPERTISES,"8 Chem. de Castelviel, 31180 Rouffiac-Tolosan",https://www.acanth.fr/,,,5.0,6,11957,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25925,fabien.sanchez@lmtransition.com,+33608184446,,,LMTransition - conseil en organisation,LMTransition - conseil en organisation,"16 Rue Lazare Carnot, 31140 Launaguet",http://www.lmtransition.com/,,,5.0,20,11957,Conseiller en gestion des affaires,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25926,maxserrurier60@gmail.com,+33698292713,,,Max Serrurier,Max Serrurier,"427 Rue Henri Thébaut, 60290 Laigneville",http://maxserrurier.com/,,https://instagram.com/wix/,5.0,10,23494,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25929,contact@cabinet-soexpert.fr,,+33961008693,,SO WEST EXPERT,SO WEST EXPERT,"11 Pl. de L Hôtel de ville, 32600 L'Isle-Jourdain",https://www.sowest-expert.fr/,,,5.0,5,12216,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25933,contact@asn-serrurerie.fr,+33781879623,,,Asn-serrurerie,Asn-serrurerie,,https://asn-serrurerie.fr/,https://www.facebook.com/sharer/sharer.php?u=,https://www.instagram.com/asn_serrurerie,4.9,67,20817,Service de serrurerie d'urgence,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25934,contact@jna-ec.com,,+33971052769,,JNA expertise comptable,JNA expertise comptable,"2 Rue Marie Curie, 31150 Gratentour",https://www.jna-ec.com/,,,5.0,2,33296,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25938,contact@groupe-morereau.fr,,+33562072280,,MOREREAU CONSEIL,MOREREAU CONSEIL,"28 Rue de la République, 32600 L'Isle-Jourdain",http://www.groupe-morereau.fr/,,,,,12216,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25940,fsouquet@accodex.fr,,+33534255500,,Accodex & Pacini,Accodex & Pacini,"13 Rue Paule Raymondis, 31200 Toulouse",https://accodex.fr/,,,4.9,7,11957,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25942,mz.serrurerie@wanadoo.fr,,+33387511028,,MZ Serrurerie,MZ Serrurerie,"Voie Romaine, 57280 Semécourt",https://mz-serrurerie.fr/,https://www.facebook.com/pages/category/Construction-Company/MZ-Serrurerie-108162280923193/,,4.0,6,22306,Atelier de métallerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25948,dessut@free.fr,+33781202728,,,Guy DESSUT,Guy DESSUT,"6 Rue Pierre Latécoère, 31180 Rouffiac-Tolosan",http://www.guydessut.fr/,https://www.facebook.com/dessut.guy,https://www.instagram.com/dessutguy/,,,11957,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25952,philippe.homant@cegetel.net,,+33383218164,,Serrurerie Philippe Homant,Serrurerie Philippe Homant,"2 rue Marcel Galliot, 54220 Malzéville",http://www.homant-menuiserie-alu-nancy.com/,,,4.7,12,20793,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25954,contact@direct-depannage-54.fr,,+33383470593,,Direct Dépannage Nancy,Direct Dépannage Nancy,,https://www.direct-depannage-54.fr/,,,3.3,16,20817,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25963,commandes@pluriel.fr,,+33383353973,,Pluriel,Pluriel,"14 Rue de la Faïencerie, 54000 Nancy",https://www.pluriel.fr/?utm_source=gmb,,,3.8,139,20822,Service de reproduction de clés,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25977,francomarco112@hotmail.com,,,,LF Serrurerie,LF Serrurerie,"Rue Lamay 112, 4420 Saint-Nicolas, Belgique",https://www.serrurier-seraing.be/,,,5.0,7,20414,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25981,nancy@helpconfort.com,,+33383297804,,HELP Confort NANCY,HELP Confort NANCY,"98 Rue Stanislas, 54000 Nancy",https://www.helpconfort.com/agency/69-help-confort-nancy,,,3.7,19,20793,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25983,romainberge@rbec.fr,,+33582839679,,Romain Bergé Expertise Comptable,Romain Bergé Expertise Comptable,"3 All. Jeanne Daguzan, 32000 Auch",http://rbec.fr/?utm_source=gmb,,,5.0,33,12385,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25987,contact@acac32.fr,,+33562602275,,ACAC 32,ACAC 32,"27B Rue de la Somme, 32000 Auch",http://www.acac32.fr/,,,4.0,2,12288,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25990,auch@fiteco.com,,+33562056384,,Expert-comptable FITECO AUCH,Expert-comptable FITECO AUCH,"29 Av. de l'Yser, 32000 Auch",https://www.fiteco.com/nos-bureaux/fiteco-auch/,https://www.facebook.com/newsfiteco?fref=ts,,3.0,4,12385,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
25998,regis.morereau@regismorereau.fr,,+33562056133,,Cabinet Morereau Auch,Cabinet Morereau Auch,"9 Rue Fernand Mauroux, 32000 Auch",http://www.regismorereau.fr/,https://www.facebook.com/CSOEC,,2.3,3,12288,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26003,0766878143rapidodepannage92@gmail.comDevis,+33766878143,,,Rapido dépannage,Rapido dépannage,,https://rapido-depannage-metz-fkxpqmm.gamma.site/,,,5.0,11,22343,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26020,septacier@gmail.com,+33664479605,,,Septacier,Septacier,,https://septacier.fr/,https://www.facebook.com/profile.php?id=100093316752853,,5.0,6,21694,Atelier de métallerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26025,contact@fbsverandas.fr,,+33383325807,,FBS Vérandas Nancy,FBS Vérandas Nancy,"3 Rue Charles Bourseul, 54136 Bouxières-aux-Dames",https://www.fbs-verandas.fr/,https://www.facebook.com/pages/FBS-V%C3%A9randas/406960129408874,https://www.instagram.com/fbs_verandas/,5.0,100,20739,Atelier de métallerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26029,abs.morbihan@gmail.com,,+33297409207,,Breizh Serrurerie BS,Breizh Serrurerie BS,"26 Av. Saint-Symphorien, 56000 Vannes",http://www.breizh-serrurerie-vannes.fr/,,,4.9,124,21630,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26031,mf.serrures.56@gmail.com,+33766051448,,,MF Serrures 56,MF Serrures 56,,https://mf-serrures-56.com/,https://www.facebook.com/serrurier56/,,4.8,19,21630,Service de serrurerie d'urgence,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26036,condom@fiteco.com,,+33562281422,,Expert-comptable FITECO Condom,Expert-comptable FITECO Condom,"5 Quai Laboupillère, 32100 Condom",https://www.fiteco.com/nos-bureaux/fiteco-condom/,https://www.facebook.com/newsfiteco?fref=ts,,,,12289,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26045,contact@nancy-serrurier.fr,,+33329304506,,Nancy Serrurier,Nancy Serrurier,,https://www.nancy-serrurier.fr/,,,,,20793,Service de serrurerie d'urgence,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26046,abcoucou@aboncompte.com,+33768878329,,,A Bon Compte,A Bon Compte,"24 Rue Barlet, 32100 Condom",http://www.aboncompte.com/,,,,,12289,Service de comptabilité,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26052,debailly.ad@gmail.com,+33685344553,,,ADM serrurerie Hennebont,ADM serrurerie Hennebont,"4 Rue Desjacques, 56700 Hennebont",https://adm-serrurerie.fr/,,,5.0,36,21576,Service de serrurerie d'urgence,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26056,bories@cabinet-bories.com,,+33556445700,,Hervé BORIES Expert Comptable à Bordeaux,Hervé BORIES Expert Comptable à Bordeaux,"128 Rue de la Croix-de-Seguey, 33000 Bordeaux",https://www.cabinet-bories.com/,,,4.2,5,12875,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26065,baud@expert-fermetures.com,,+33297330078,,Expert Fermetures à Plouay,Expert Fermetures à Plouay,"3 Rue des Alliés, 56240 Plouay",http://www.expert-fermetures.com/,https://www.facebook.com/expertfermetures56,https://www.instagram.com/expert__fermetures,4.7,27,21542,Menuisier,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26066,robin.herbette@protonmail.com,+33673828507,,,Serrurier du Golfe,Serrurier du Golfe,,https://www.serrurierdugolfe.fr/,,,5.0,44,21630,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26071,annometal@outlook.fr,+33668112977,,,Annometal,Annometal,"1 Kermonach, 56540 Kernascléden",http://annometal.com/,https://www.facebook.com/annometal/,https://www.instagram.com/annometal/,4.7,13,21542,Atelier de métallerie,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26075,rtserrurerie@gmail.com,+33698028743,,,RT serrurerie,RT serrurerie,"65 bis Rue Raymond Guillemot, 56600 Lanester",http://rtserrurerie.fr/?utm_source=gmb,https://www.facebook.com/people/Serrurier-lanester/61558459822330/,,5.0,12,21487,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26081,info@cabinet-sussan.com,,+33557262030,,CABINET SUSSAN & ASSOCIÉS,CABINET SUSSAN & ASSOCIÉS,"18 Chem. de la Briqueterie, 33610 Canéjan",http://www.cabinet-sussan.com/,,,3.4,9,12929,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26082,extencia@extencia.fr,,+33557252252,,Extencia Libourne,Extencia Libourne,"85 Rte de Saint-Émilion, 33500 Libourne",https://www.extencia.fr/implantation/libourne,https://www.facebook.com/extencia/,https://www.instagram.com/extencia/,,,12573,Comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26089,revel@fidsud.fr,,+33534661808,,FIDSUD Revel,FIDSUD Revel,"7 Rue du Patty, 31250 Revel",https://fidsud.fr/agences/fidsud-revel/,https://www.facebook.com/cabinetfidsud,https://www.instagram.com/fidsud/,5.0,14,11992,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26091,contact.dpo@fiducial.net,,+33554850040,,FIDUCIAL Expertise Libourne,FIDUCIAL Expertise Libourne,"2 Rue Jules Ferry, 33500 Libourne",https://www.fiducial.fr/Expertise-comptable,https://www.facebook.com/fiducial/,,,,12573,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26092,revel@midimed.cerfrance.fr,,+33561836651,,Expert-Comptable | Cerfrance Midi Méditerranée,Expert-Comptable | Cerfrance Midi Méditerranée,"45 bis Av. de Castelnaudary, 31250 Revel",https://midi-mediterranee.cerfrance.fr/nos-agences/expert-comptable-revel-cerfrance-mediterranee?utm_source=gmb,https://www.facebook.com/cerfrancemed,,5.0,3,11992,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26094,mcmaurel@mcexpert.fr,,+33967134069,,Maurel Marie Cecile,Maurel Marie Cecile,"2 PLACE HENRI LAURENT BP86, 31250 Revel",http://mcexpert.fr/,,,5.0,3,11992,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26100,carcassonne@cab-salinas.fr,,+33561276418,,Cabinet SALINAS - Societe d'Expertise Comptable,Cabinet SALINAS - Societe d'Expertise Comptable,"10 Av. de Castelnaudary, 31250 Revel",http://www.cab-salinas.fr/,,,,,11992,Comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26101,contact@audeca.biz,,+33557810260,,Audeca,Audeca,"183 Cr du Médoc, 33300 Bordeaux",http://www.audeca.biz/,,,4.8,6,12721,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26105,contact@silva-ec.fr,,+33467201163,,Silva Expertise Comptable - Saint-Aunès - Sommières,Silva Expertise Comptable - Saint-Aunès - Sommières,"Zac Saint Antoine, Rue du Fenouil, 34130 Saint-Aunès",https://silva-ec.fr/,,,,,13352,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26106,contact@33.cerfrance.fr,,+33557246060,,CERFRANCE Gironde - Expert-comptable Saint-Émilion-Libourne,CERFRANCE Gironde - Expert-comptable Saint-Émilion-Libourne,"487 Simard, 33330 Saint-Émilion",https://www.cerfrancegironde.fr/agences-en-gironde/expert-comptable-libourne-saint-emilion/,https://www.facebook.com/share/1CwjSKbj6y/?mibextid=wwXIfr,,5.0,3,12573,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26114,meroux@orizon-expertise.fr,,+33557747763,,Orizon Expertise,Orizon Expertise,"152 Av. Léo Drouyn, 33450 Izon",http://www.orizon-expertise.fr/,,,5.0,8,12573,Comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26117,contact@elysa-paie.com,+33608874845,,,Elysa-Paie,Elysa-Paie,"33 Rue de Montaudon, 33500 Libourne",https://www.elysa-paie.com/,https://www.facebook.com/ElysaPaie,,5.0,2,12573,Consultant en ressources humaines,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26118,contact@serrurier-metz-mazelle.fr,+33659294034,,,Serrurier Metz Mazelle - AS2M,Serrurier Metz Mazelle - AS2M,"6 Rue Mazelle, 57000 Metz",https://serrurier-metz-mazelle.fr/,https://www.facebook.com/AS2Mserrurerie/,,4.9,1067,22343,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26120,serrurerieassistancemetz@gmail.com,+33663923129,,,Allo Serrurerie Assistance,Allo Serrurerie Assistance,"26 Av. Foch, 57000 Metz",https://www.allo-serrurerie-assistance.fr/,https://www.facebook.com/alloserrureriassistance/,,4.7,217,22343,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
26128,Cabinet3JC1@cabinet3jc.fr,,,,Cabinet 3JC,Cabinet 3JC,,https://cabinet3jc.fr/,,,5.0,3,12573,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
